datetime,city,junction_id,junction_name,vehicle_count
2026-03-02 09:00:00.580880,Bangalore,4,MG Road,372
2026-03-02 09:00:00.580880,Bangalore,1,Whitefield,396
2026-03-02 09:00:00.580880,Bangalore,2,Koramangala,396
2026-03-02 09:00:00.580880,Bangalore,3,IndiranagAr,399
2026-03-02 10:00:00.580880,Bangalore,3,IndiranagAr,293
2026-03-02 10:00:00.580880,Bangalore,4,MG Road,277
2026-03-02 10:00:00.580880,Bangalore,1,Whitefield,266
2026-03-02 10:00:00.580880,Bangalore,2,Koramangala,279
2026-03-02 11:00:00.580880,Bangalore,4,MG Road,300
2026-03-02 11:00:00.580880,Bangalore,3,IndiranagAr,304
2026-03-02 11:00:00.580880,Bangalore,2,Koramangala,303
2026-03-02 11:00:00.580880,Bangalore,1,Whitefield,305
2026-03-02 12:00:00.580880,Bangalore,1,Whitefield,344
2026-03-02 12:00:00.580880,Bangalore,2,Koramangala,343
2026-03-02 12:00:00.580880,Bangalore,3,IndiranagAr,345
2026-03-02 12:00:00.580880,Bangalore,4,MG Road,320
2026-03-02 13:00:00.580880,Bangalore,1,Whitefield,328
2026-03-02 13:00:00.580880,Bangalore,2,Koramangala,322
2026-03-02 13:00:00.580880,Bangalore,3,IndiranagAr,314
2026-03-02 13:00:00.580880,Bangalore,4,MG Road,337
2026-03-02 14:00:00.580880,Bangalore,4,MG Road,307
2026-03-02 14:00:00.580880,Bangalore,3,IndiranagAr,323
2026-03-02 14:00:00.580880,Bangalore,2,Koramangala,322
2026-03-02 14:00:00.580880,Bangalore,1,Whitefield,301
2026-03-02 15:00:00.580880,Bangalore,1,Whitefield,316
2026-03-02 15:00:00.580880,Bangalore,2,Koramangala,338
2026-03-02 15:00:00.580880,Bangalore,3,IndiranagAr,331
2026-03-02 15:00:00.580880,Bangalore,4,MG Road,346
2026-03-02 16:00:00.580880,Bangalore,1,Whitefield,406
2026-03-02 16:00:00.580880,Bangalore,2,Koramangala,419
2026-03-02 16:00:00.580880,Bangalore,3,IndiranagAr,413
2026-03-02 16:00:00.580880,Bangalore,4,MG Road,383
2026-03-02 17:00:00.580880,Bangalore,4,MG Road,497
2026-03-02 17:00:00.580880,Bangalore,3,IndiranagAr,516
2026-03-02 17:00:00.580880,Bangalore,2,Koramangala,489
2026-03-02 17:00:00.580880,Bangalore,1,Whitefield,504
2026-03-02 18:00:00.580880,Bangalore,1,Whitefield,474
2026-03-02 18:00:00.580880,Bangalore,2,Koramangala,462
2026-03-02 18:00:00.580880,Bangalore,3,IndiranagAr,488
2026-03-02 18:00:00.580880,Bangalore,4,MG Road,460
2026-03-02 19:00:00.580880,Bangalore,4,MG Road,356
2026-03-02 19:00:00.580880,Bangalore,1,Whitefield,367
2026-03-02 19:00:00.580880,Bangalore,2,Koramangala,360
2026-03-02 19:00:00.580880,Bangalore,3,IndiranagAr,368
2026-03-02 20:00:00.580880,Bangalore,1,Whitefield,285
2026-03-02 20:00:00.580880,Bangalore,2,Koramangala,294
2026-03-02 20:00:00.580880,Bangalore,3,IndiranagAr,289
2026-03-02 20:00:00.580880,Bangalore,4,MG Road,275
2026-03-02 21:00:00.580880,Bangalore,3,IndiranagAr,208
2026-03-02 21:00:00.580880,Bangalore,4,MG Road,203
2026-03-02 21:00:00.580880,Bangalore,1,Whitefield,204
2026-03-02 21:00:00.580880,Bangalore,2,Koramangala,201
2026-03-02 22:00:00.580880,Bangalore,3,IndiranagAr,133
2026-03-02 22:00:00.580880,Bangalore,4,MG Road,132
2026-03-02 22:00:00.580880,Bangalore,1,Whitefield,123
2026-03-02 22:00:00.580880,Bangalore,2,Koramangala,115
2026-03-02 23:00:00.580880,Bangalore,4,MG Road,64
2026-03-02 23:00:00.580880,Bangalore,3,IndiranagAr,58
2026-03-02 23:00:00.580880,Bangalore,2,Koramangala,60
2026-03-02 23:00:00.580880,Bangalore,1,Whitefield,73
2026-03-03 00:00:00.580880,Bangalore,1,Whitefield,42
2026-03-03 00:00:00.580880,Bangalore,2,Koramangala,26
2026-03-03 00:00:00.580880,Bangalore,3,IndiranagAr,53
2026-03-03 00:00:00.580880,Bangalore,4,MG Road,35
2026-03-03 01:00:00.580880,Bangalore,1,Whitefield,40
2026-03-03 01:00:00.580880,Bangalore,2,Koramangala,16
2026-03-03 01:00:00.580880,Bangalore,3,IndiranagAr,29
2026-03-03 01:00:00.580880,Bangalore,4,MG Road,10
2026-03-03 02:00:00.580880,Bangalore,4,MG Road,34
2026-03-03 02:00:00.580880,Bangalore,3,IndiranagAr,35
2026-03-03 02:00:00.580880,Bangalore,2,Koramangala,10
2026-03-03 02:00:00.580880,Bangalore,1,Whitefield,12
2026-03-03 03:00:00.580880,Bangalore,1,Whitefield,10
2026-03-03 03:00:00.580880,Bangalore,2,Koramangala,26
2026-03-03 03:00:00.580880,Bangalore,3,IndiranagAr,10
2026-03-03 03:00:00.580880,Bangalore,4,MG Road,12
2026-03-03 04:00:00.580880,Bangalore,1,Whitefield,24
2026-03-03 04:00:00.580880,Bangalore,2,Koramangala,14
2026-03-03 04:00:00.580880,Bangalore,3,IndiranagAr,21
2026-03-03 04:00:00.580880,Bangalore,4,MG Road,12
2026-03-03 05:00:00.580880,Bangalore,4,MG Road,42
2026-03-03 05:00:00.580880,Bangalore,3,IndiranagAr,45
2026-03-03 05:00:00.580880,Bangalore,2,Koramangala,22
2026-03-03 05:00:00.580880,Bangalore,1,Whitefield,40
2026-03-03 06:00:00.580880,Bangalore,1,Whitefield,73
2026-03-03 06:00:00.580880,Bangalore,2,Koramangala,71
2026-03-03 06:00:00.580880,Bangalore,3,IndiranagAr,86
2026-03-03 06:00:00.580880,Bangalore,4,MG Road,77
2026-03-03 07:00:00.580880,Bangalore,1,Whitefield,293
2026-03-03 07:00:00.580880,Bangalore,2,Koramangala,287
2026-03-03 07:00:00.580880,Bangalore,3,IndiranagAr,303
2026-03-03 07:00:00.580880,Bangalore,4,MG Road,281
2026-03-03 08:00:00.580880,Bangalore,4,MG Road,407
2026-03-03 08:00:00.580880,Bangalore,3,IndiranagAr,425
2026-03-03 08:00:00.580880,Bangalore,1,Whitefield,401
2026-03-03 08:00:00.580880,Bangalore,2,Koramangala,407
2026-03-03 09:00:00.580880,Bangalore,1,Whitefield,363
2026-03-03 09:00:00.580880,Bangalore,2,Koramangala,385
2026-03-03 09:00:00.580880,Bangalore,3,IndiranagAr,360
2026-03-03 09:00:00.580880,Bangalore,4,MG Road,399
2026-03-03 10:00:00.580880,Bangalore,1,Whitefield,294
2026-03-03 10:00:00.580880,Bangalore,2,Koramangala,294
2026-03-03 10:00:00.580880,Bangalore,3,IndiranagAr,290
2026-03-03 10:00:00.580880,Bangalore,4,MG Road,275
2026-03-03 11:00:00.580880,Bangalore,3,IndiranagAr,307
2026-03-03 11:00:00.580880,Bangalore,4,MG Road,303
2026-03-03 11:00:00.580880,Bangalore,2,Koramangala,291
2026-03-03 11:00:00.580880,Bangalore,1,Whitefield,311
2026-03-03 12:00:00.580880,Bangalore,1,Whitefield,326
2026-03-03 12:00:00.580880,Bangalore,2,Koramangala,345
2026-03-03 12:00:00.580880,Bangalore,3,IndiranagAr,322
2026-03-03 12:00:00.580880,Bangalore,4,MG Road,327
2026-03-03 13:00:00.580880,Bangalore,4,MG Road,305
2026-03-03 13:00:00.580880,Bangalore,1,Whitefield,326
2026-03-03 13:00:00.580880,Bangalore,2,Koramangala,307
2026-03-03 13:00:00.580880,Bangalore,3,IndiranagAr,307
2026-03-03 14:00:00.580880,Bangalore,4,MG Road,326
2026-03-03 14:00:00.580880,Bangalore,3,IndiranagAr,326
2026-03-03 14:00:00.580880,Bangalore,1,Whitefield,321
2026-03-03 14:00:00.580880,Bangalore,2,Koramangala,305
2026-03-03 15:00:00.580880,Bangalore,3,IndiranagAr,337
2026-03-03 15:00:00.580880,Bangalore,1,Whitefield,331
2026-03-03 15:00:00.580880,Bangalore,2,Koramangala,321
2026-03-03 15:00:00.580880,Bangalore,4,MG Road,343
2026-03-03 16:00:00.580880,Bangalore,4,MG Road,394
2026-03-03 16:00:00.580880,Bangalore,3,IndiranagAr,400
2026-03-03 16:00:00.580880,Bangalore,2,Koramangala,402
2026-03-03 16:00:00.580880,Bangalore,1,Whitefield,385
2026-03-03 17:00:00.580880,Bangalore,1,Whitefield,502
2026-03-03 17:00:00.580880,Bangalore,2,Koramangala,512
2026-03-03 17:00:00.580880,Bangalore,3,IndiranagAr,518
2026-03-03 17:00:00.580880,Bangalore,4,MG Road,513
2026-03-03 18:00:00.580880,Bangalore,3,IndiranagAr,482
2026-03-03 18:00:00.580880,Bangalore,4,MG Road,485
2026-03-03 18:00:00.580880,Bangalore,1,Whitefield,496
2026-03-03 18:00:00.580880,Bangalore,2,Koramangala,465
2026-03-03 19:00:00.580880,Bangalore,1,Whitefield,356
2026-03-03 19:00:00.580880,Bangalore,2,Koramangala,332
2026-03-03 19:00:00.580880,Bangalore,3,IndiranagAr,356
2026-03-03 19:00:00.580880,Bangalore,4,MG Road,352
2026-03-03 20:00:00.580880,Bangalore,4,MG Road,292
2026-03-03 20:00:00.580880,Bangalore,1,Whitefield,299
2026-03-03 20:00:00.580880,Bangalore,2,Koramangala,280
2026-03-03 20:00:00.580880,Bangalore,3,IndiranagAr,272
2026-03-03 21:00:00.580880,Bangalore,3,IndiranagAr,181
2026-03-03 21:00:00.580880,Bangalore,4,MG Road,202
2026-03-03 21:00:00.580880,Bangalore,1,Whitefield,197
2026-03-03 21:00:00.580880,Bangalore,2,Koramangala,210
2026-03-03 22:00:00.580880,Bangalore,3,IndiranagAr,104
2026-03-03 22:00:00.580880,Bangalore,4,MG Road,108
2026-03-03 22:00:00.580880,Bangalore,1,Whitefield,100
2026-03-03 22:00:00.580880,Bangalore,2,Koramangala,100
2026-03-03 23:00:00.580880,Bangalore,4,MG Road,59
2026-03-03 23:00:00.580880,Bangalore,3,IndiranagAr,63
2026-03-03 23:00:00.580880,Bangalore,2,Koramangala,44
2026-03-03 23:00:00.580880,Bangalore,1,Whitefield,77
2026-03-04 00:00:00.580880,Bangalore,1,Whitefield,49
2026-03-04 00:00:00.580880,Bangalore,2,Koramangala,20
2026-03-04 00:00:00.580880,Bangalore,3,IndiranagAr,38
2026-03-04 00:00:00.580880,Bangalore,4,MG Road,53
2026-03-04 01:00:00.580880,Bangalore,1,Whitefield,10
2026-03-04 01:00:00.580880,Bangalore,2,Koramangala,24
2026-03-04 01:00:00.580880,Bangalore,3,IndiranagAr,18
2026-03-04 01:00:00.580880,Bangalore,4,MG Road,19
2026-03-04 02:00:00.580880,Bangalore,4,MG Road,20
2026-03-04 02:00:00.580880,Bangalore,3,IndiranagAr,38
2026-03-04 02:00:00.580880,Bangalore,2,Koramangala,23
2026-03-04 02:00:00.580880,Bangalore,1,Whitefield,10
2026-03-04 03:00:00.580880,Bangalore,1,Whitefield,15
2026-03-04 03:00:00.580880,Bangalore,2,Koramangala,19
2026-03-04 03:00:00.580880,Bangalore,3,IndiranagAr,10
2026-03-04 03:00:00.580880,Bangalore,4,MG Road,29
2026-03-04 04:00:00.580880,Bangalore,1,Whitefield,11
2026-03-04 04:00:00.580880,Bangalore,2,Koramangala,15
2026-03-04 04:00:00.580880,Bangalore,3,IndiranagAr,15
2026-03-04 04:00:00.580880,Bangalore,4,MG Road,30
2026-03-04 05:00:00.580880,Bangalore,4,MG Road,31
2026-03-04 05:00:00.580880,Bangalore,3,IndiranagAr,50
2026-03-04 05:00:00.580880,Bangalore,2,Koramangala,29
2026-03-04 05:00:00.580880,Bangalore,1,Whitefield,34
2026-03-04 06:00:00.580880,Bangalore,1,Whitefield,90
2026-03-04 06:00:00.580880,Bangalore,2,Koramangala,61
2026-03-04 06:00:00.580880,Bangalore,3,IndiranagAr,75
2026-03-04 06:00:00.580880,Bangalore,4,MG Road,86
2026-03-04 07:00:00.580880,Bangalore,1,Whitefield,308
2026-03-04 07:00:00.580880,Bangalore,2,Koramangala,285
2026-03-04 07:00:00.580880,Bangalore,3,IndiranagAr,295
2026-03-04 07:00:00.580880,Bangalore,4,MG Road,292
2026-03-04 08:00:00.580880,Bangalore,4,MG Road,432
2026-03-04 08:00:00.580880,Bangalore,3,IndiranagAr,432
2026-03-04 08:00:00.580880,Bangalore,1,Whitefield,402
2026-03-04 08:00:00.580880,Bangalore,2,Koramangala,433
2026-03-04 09:00:00.580880,Bangalore,1,Whitefield,384
2026-03-04 09:00:00.580880,Bangalore,2,Koramangala,366
2026-03-04 09:00:00.580880,Bangalore,3,IndiranagAr,362
2026-03-04 09:00:00.580880,Bangalore,4,MG Road,393
2026-03-04 10:00:00.580880,Bangalore,1,Whitefield,279
2026-03-04 10:00:00.580880,Bangalore,2,Koramangala,300
2026-03-04 10:00:00.580880,Bangalore,3,IndiranagAr,298
2026-03-04 10:00:00.580880,Bangalore,4,MG Road,276
2026-03-04 11:00:00.580880,Bangalore,4,MG Road,317
2026-03-04 11:00:00.580880,Bangalore,3,IndiranagAr,305
2026-03-04 11:00:00.580880,Bangalore,2,Koramangala,312
2026-03-04 11:00:00.580880,Bangalore,1,Whitefield,314
2026-03-04 12:00:00.580880,Bangalore,1,Whitefield,358
2026-03-04 12:00:00.580880,Bangalore,2,Koramangala,358
2026-03-04 12:00:00.580880,Bangalore,3,IndiranagAr,342
2026-03-04 12:00:00.580880,Bangalore,4,MG Road,323
2026-03-04 13:00:00.580880,Bangalore,1,Whitefield,311
2026-03-04 13:00:00.580880,Bangalore,2,Koramangala,328
2026-03-04 13:00:00.580880,Bangalore,3,IndiranagAr,332
2026-03-04 13:00:00.580880,Bangalore,4,MG Road,318
2026-03-04 14:00:00.580880,Bangalore,4,MG Road,318
2026-03-04 14:00:00.580880,Bangalore,3,IndiranagAr,307
2026-03-04 14:00:00.580880,Bangalore,2,Koramangala,328
2026-03-04 14:00:00.580880,Bangalore,1,Whitefield,315
2026-03-04 15:00:00.580880,Bangalore,1,Whitefield,333
2026-03-04 15:00:00.580880,Bangalore,2,Koramangala,318
2026-03-04 15:00:00.580880,Bangalore,3,IndiranagAr,336
2026-03-04 15:00:00.580880,Bangalore,4,MG Road,327
2026-03-04 16:00:00.580880,Bangalore,1,Whitefield,392
2026-03-04 16:00:00.580880,Bangalore,2,Koramangala,417
2026-03-04 16:00:00.580880,Bangalore,3,IndiranagAr,413
2026-03-04 16:00:00.580880,Bangalore,4,MG Road,397
2026-03-04 17:00:00.580880,Bangalore,4,MG Road,501
2026-03-04 17:00:00.580880,Bangalore,3,IndiranagAr,483
2026-03-04 17:00:00.580880,Bangalore,1,Whitefield,516
2026-03-04 17:00:00.580880,Bangalore,2,Koramangala,516
2026-03-04 18:00:00.580880,Bangalore,1,Whitefield,479
2026-03-04 18:00:00.580880,Bangalore,2,Koramangala,466
2026-03-04 18:00:00.580880,Bangalore,3,IndiranagAr,468
2026-03-04 18:00:00.580880,Bangalore,4,MG Road,479
2026-03-04 19:00:00.580880,Bangalore,4,MG Road,336
2026-03-04 19:00:00.580880,Bangalore,1,Whitefield,337
2026-03-04 19:00:00.580880,Bangalore,2,Koramangala,354
2026-03-04 19:00:00.580880,Bangalore,3,IndiranagAr,332
2026-03-04 20:00:00.580880,Bangalore,4,MG Road,264
2026-03-04 20:00:00.580880,Bangalore,3,IndiranagAr,298
2026-03-04 20:00:00.580880,Bangalore,2,Koramangala,276
2026-03-04 20:00:00.580880,Bangalore,1,Whitefield,295
2026-03-04 21:00:00.580880,Bangalore,4,MG Road,190
2026-03-04 21:00:00.580880,Bangalore,1,Whitefield,197
2026-03-04 21:00:00.580880,Bangalore,2,Koramangala,214
2026-03-04 21:00:00.580880,Bangalore,3,IndiranagAr,215
2026-03-04 22:00:00.580880,Bangalore,3,IndiranagAr,137
2026-03-04 22:00:00.580880,Bangalore,4,MG Road,106
2026-03-04 22:00:00.580880,Bangalore,1,Whitefield,120
2026-03-04 22:00:00.580880,Bangalore,2,Koramangala,125
2026-03-04 23:00:00.580880,Bangalore,4,MG Road,44
2026-03-04 23:00:00.580880,Bangalore,3,IndiranagAr,57
2026-03-04 23:00:00.580880,Bangalore,2,Koramangala,72
2026-03-04 23:00:00.580880,Bangalore,1,Whitefield,69
2026-03-05 00:00:00.580880,Bangalore,1,Whitefield,25
2026-03-05 00:00:00.580880,Bangalore,2,Koramangala,34
2026-03-05 00:00:00.580880,Bangalore,3,IndiranagAr,43
2026-03-05 00:00:00.580880,Bangalore,4,MG Road,28
2026-03-05 01:00:00.580880,Bangalore,4,MG Road,10
2026-03-05 01:00:00.580880,Bangalore,1,Whitefield,41
2026-03-05 01:00:00.580880,Bangalore,2,Koramangala,17
2026-03-05 01:00:00.580880,Bangalore,3,IndiranagAr,10
2026-03-05 02:00:00.580880,Bangalore,4,MG Road,10
2026-03-05 02:00:00.580880,Bangalore,3,IndiranagAr,40
2026-03-05 02:00:00.580880,Bangalore,1,Whitefield,15
2026-03-05 02:00:00.580880,Bangalore,2,Koramangala,17
2026-03-05 03:00:00.580880,Bangalore,4,MG Road,37
2026-03-05 03:00:00.580880,Bangalore,1,Whitefield,10
2026-03-05 03:00:00.580880,Bangalore,2,Koramangala,23
2026-03-05 03:00:00.580880,Bangalore,3,IndiranagAr,30
2026-03-05 04:00:00.580880,Bangalore,3,IndiranagAr,28
2026-03-05 04:00:00.580880,Bangalore,4,MG Road,32
2026-03-05 04:00:00.580880,Bangalore,1,Whitefield,31
2026-03-05 04:00:00.580880,Bangalore,2,Koramangala,23
2026-03-05 05:00:00.580880,Bangalore,4,MG Road,40
2026-03-05 05:00:00.580880,Bangalore,3,IndiranagAr,22
2026-03-05 05:00:00.580880,Bangalore,1,Whitefield,23
2026-03-05 05:00:00.580880,Bangalore,2,Koramangala,49
2026-03-05 06:00:00.580880,Bangalore,1,Whitefield,100
2026-03-05 06:00:00.580880,Bangalore,2,Koramangala,92
2026-03-05 06:00:00.580880,Bangalore,3,IndiranagAr,80
2026-03-05 06:00:00.580880,Bangalore,4,MG Road,85
2026-03-05 07:00:00.580880,Bangalore,4,MG Road,296
2026-03-05 07:00:00.580880,Bangalore,1,Whitefield,311
2026-03-05 07:00:00.580880,Bangalore,2,Koramangala,305
2026-03-05 07:00:00.580880,Bangalore,3,IndiranagAr,320
2026-03-05 08:00:00.580880,Bangalore,1,Whitefield,439
2026-03-05 08:00:00.580880,Bangalore,2,Koramangala,427
2026-03-05 08:00:00.580880,Bangalore,3,IndiranagAr,433
2026-03-05 08:00:00.580880,Bangalore,4,MG Road,411
2026-03-05 09:00:00.580880,Bangalore,2,Koramangala,372
2026-03-05 09:00:00.580880,Bangalore,3,IndiranagAr,394
2026-03-05 09:00:00.580880,Bangalore,1,Whitefield,364
2026-03-05 09:00:00.580880,Bangalore,4,MG Road,378
2026-03-05 10:00:00.580880,Bangalore,4,MG Road,298
2026-03-05 10:00:00.580880,Bangalore,3,IndiranagAr,288
2026-03-05 10:00:00.580880,Bangalore,2,Koramangala,277
2026-03-05 10:00:00.580880,Bangalore,1,Whitefield,299
2026-03-05 11:00:00.580880,Bangalore,1,Whitefield,291
2026-03-05 11:00:00.580880,Bangalore,2,Koramangala,317
2026-03-05 11:00:00.580880,Bangalore,3,IndiranagAr,292
2026-03-05 11:00:00.580880,Bangalore,4,MG Road,297
2026-03-05 12:00:00.580880,Bangalore,3,IndiranagAr,345
2026-03-05 12:00:00.580880,Bangalore,4,MG Road,328
2026-03-05 12:00:00.580880,Bangalore,1,Whitefield,357
2026-03-05 12:00:00.580880,Bangalore,2,Koramangala,358
2026-03-05 13:00:00.580880,Bangalore,1,Whitefield,317
2026-03-05 13:00:00.580880,Bangalore,2,Koramangala,336
2026-03-05 13:00:00.580880,Bangalore,3,IndiranagAr,315
2026-03-05 13:00:00.580880,Bangalore,4,MG Road,320
2026-03-05 14:00:00.580880,Bangalore,4,MG Road,301
2026-03-05 14:00:00.580880,Bangalore,1,Whitefield,324
2026-03-05 14:00:00.580880,Bangalore,2,Koramangala,308
2026-03-05 14:00:00.580880,Bangalore,3,IndiranagAr,325
2026-03-05 15:00:00.580880,Bangalore,3,IndiranagAr,348
2026-03-05 15:00:00.580880,Bangalore,4,MG Road,334
2026-03-05 15:00:00.580880,Bangalore,1,Whitefield,348
2026-03-05 15:00:00.580880,Bangalore,2,Koramangala,334
2026-03-05 16:00:00.580880,Bangalore,1,Whitefield,390
2026-03-05 16:00:00.580880,Bangalore,2,Koramangala,414
2026-03-05 16:00:00.580880,Bangalore,3,IndiranagAr,418
2026-03-05 16:00:00.580880,Bangalore,4,MG Road,390
2026-03-05 17:00:00.580880,Bangalore,1,Whitefield,493
2026-03-05 17:00:00.580880,Bangalore,2,Koramangala,513
2026-03-05 17:00:00.580880,Bangalore,3,IndiranagAr,520
2026-03-05 17:00:00.580880,Bangalore,4,MG Road,487
2026-03-05 18:00:00.580880,Bangalore,4,MG Road,473
2026-03-05 18:00:00.580880,Bangalore,3,IndiranagAr,492
2026-03-05 18:00:00.580880,Bangalore,2,Koramangala,486
2026-03-05 18:00:00.580880,Bangalore,1,Whitefield,466
2026-03-05 19:00:00.580880,Bangalore,1,Whitefield,339
2026-03-05 19:00:00.580880,Bangalore,2,Koramangala,351
2026-03-05 19:00:00.580880,Bangalore,3,IndiranagAr,346
2026-03-05 19:00:00.580880,Bangalore,4,MG Road,366
2026-03-05 20:00:00.580880,Bangalore,4,MG Road,293
2026-03-05 20:00:00.580880,Bangalore,1,Whitefield,291
2026-03-05 20:00:00.580880,Bangalore,2,Koramangala,295
2026-03-05 20:00:00.580880,Bangalore,3,IndiranagAr,294
2026-03-05 21:00:00.580880,Bangalore,3,IndiranagAr,180
2026-03-05 21:00:00.580880,Bangalore,4,MG Road,182
2026-03-05 21:00:00.580880,Bangalore,1,Whitefield,183
2026-03-05 21:00:00.580880,Bangalore,2,Koramangala,191
2026-03-05 22:00:00.580880,Bangalore,3,IndiranagAr,111
2026-03-05 22:00:00.580880,Bangalore,4,MG Road,112
2026-03-05 22:00:00.580880,Bangalore,1,Whitefield,104
2026-03-05 22:00:00.580880,Bangalore,2,Koramangala,116
2026-03-05 23:00:00.580880,Bangalore,3,IndiranagAr,41
2026-03-05 23:00:00.580880,Bangalore,4,MG Road,52
2026-03-05 23:00:00.580880,Bangalore,1,Whitefield,65
2026-03-05 23:00:00.580880,Bangalore,2,Koramangala,57
2026-03-06 00:00:00.580880,Bangalore,1,Whitefield,40
2026-03-06 00:00:00.580880,Bangalore,2,Koramangala,23
2026-03-06 00:00:00.580880,Bangalore,3,IndiranagAr,18
2026-03-06 00:00:00.580880,Bangalore,4,MG Road,41
2026-03-06 01:00:00.580880,Bangalore,1,Whitefield,18
2026-03-06 01:00:00.580880,Bangalore,2,Koramangala,27
2026-03-06 01:00:00.580880,Bangalore,3,IndiranagAr,10
2026-03-06 01:00:00.580880,Bangalore,4,MG Road,40
2026-03-06 02:00:00.580880,Bangalore,4,MG Road,22
2026-03-06 02:00:00.580880,Bangalore,3,IndiranagAr,42
2026-03-06 02:00:00.580880,Bangalore,1,Whitefield,10
2026-03-06 02:00:00.580880,Bangalore,2,Koramangala,15
2026-03-06 03:00:00.580880,Bangalore,1,Whitefield,28
2026-03-06 03:00:00.580880,Bangalore,2,Koramangala,12
2026-03-06 03:00:00.580880,Bangalore,3,IndiranagAr,17
2026-03-06 03:00:00.580880,Bangalore,4,MG Road,10
2026-03-06 04:00:00.580880,Bangalore,4,MG Road,13
2026-03-06 04:00:00.580880,Bangalore,1,Whitefield,43
2026-03-06 04:00:00.580880,Bangalore,2,Koramangala,12
2026-03-06 04:00:00.580880,Bangalore,3,IndiranagAr,10
2026-03-06 05:00:00.580880,Bangalore,4,MG Road,44
2026-03-06 05:00:00.580880,Bangalore,3,IndiranagAr,51
2026-03-06 05:00:00.580880,Bangalore,1,Whitefield,27
2026-03-06 05:00:00.580880,Bangalore,2,Koramangala,29
2026-03-06 06:00:00.580880,Bangalore,1,Whitefield,92
2026-03-06 06:00:00.580880,Bangalore,2,Koramangala,60
2026-03-06 06:00:00.580880,Bangalore,3,IndiranagAr,71
2026-03-06 06:00:00.580880,Bangalore,4,MG Road,61
2026-03-06 07:00:00.580880,Bangalore,4,MG Road,305
2026-03-06 07:00:00.580880,Bangalore,1,Whitefield,281
2026-03-06 07:00:00.580880,Bangalore,2,Koramangala,318
2026-03-06 07:00:00.580880,Bangalore,3,IndiranagAr,298
2026-03-06 08:00:00.580880,Bangalore,4,MG Road,438
2026-03-06 08:00:00.580880,Bangalore,3,IndiranagAr,421
2026-03-06 08:00:00.580880,Bangalore,2,Koramangala,425
2026-03-06 08:00:00.580880,Bangalore,1,Whitefield,403
2026-03-06 09:00:00.580880,Bangalore,4,MG Road,365
2026-03-06 09:00:00.580880,Bangalore,1,Whitefield,398
2026-03-06 09:00:00.580880,Bangalore,2,Koramangala,362
2026-03-06 09:00:00.580880,Bangalore,3,IndiranagAr,393
2026-03-06 10:00:00.580880,Bangalore,3,IndiranagAr,288
2026-03-06 10:00:00.580880,Bangalore,4,MG Road,271
2026-03-06 10:00:00.580880,Bangalore,1,Whitefield,265
2026-03-06 10:00:00.580880,Bangalore,2,Koramangala,295
2026-03-06 11:00:00.580880,Bangalore,4,MG Road,321
2026-03-06 11:00:00.580880,Bangalore,3,IndiranagAr,316
2026-03-06 11:00:00.580880,Bangalore,2,Koramangala,293
2026-03-06 11:00:00.580880,Bangalore,1,Whitefield,322
