datetime,city,junction_id,junction_name,vehicle_count
2026-03-02 10:00:00.753854,Mumbai,3,Andheri,273
2026-03-02 10:00:00.753854,Mumbai,4,Virar,281
2026-03-02 10:00:00.753854,Mumbai,1,Bandra,278
2026-03-02 10:00:00.753854,Mumbai,2,Dadar,275
2026-03-02 11:00:00.753854,Mumbai,4,Virar,308
2026-03-02 11:00:00.753854,Mumbai,3,Andheri,312
2026-03-02 11:00:00.753854,Mumbai,2,Dadar,292
2026-03-02 11:00:00.753854,Mumbai,1,Bandra,290
2026-03-02 12:00:00.753854,Mumbai,1,Bandra,345
2026-03-02 12:00:00.753854,Mumbai,2,Dadar,327
2026-03-02 12:00:00.753854,Mumbai,3,Andheri,350
2026-03-02 12:00:00.753854,Mumbai,4,Virar,346
2026-03-02 13:00:00.753854,Mumbai,1,Bandra,320
2026-03-02 13:00:00.753854,Mumbai,2,Dadar,304
2026-03-02 13:00:00.753854,Mumbai,3,Andheri,300
2026-03-02 13:00:00.753854,Mumbai,4,Virar,338
2026-03-02 14:00:00.753854,Mumbai,4,Virar,313
2026-03-02 14:00:00.753854,Mumbai,3,Andheri,296
2026-03-02 14:00:00.753854,Mumbai,2,Dadar,316
2026-03-02 14:00:00.753854,Mumbai,1,Bandra,303
2026-03-02 15:00:00.753854,Mumbai,1,Bandra,336
2026-03-02 15:00:00.753854,Mumbai,2,Dadar,313
2026-03-02 15:00:00.753854,Mumbai,3,Andheri,345
2026-03-02 15:00:00.753854,Mumbai,4,Virar,344
2026-03-02 16:00:00.753854,Mumbai,1,Bandra,397
2026-03-02 16:00:00.753854,Mumbai,2,Dadar,391
2026-03-02 16:00:00.753854,Mumbai,3,Andheri,384
2026-03-02 16:00:00.753854,Mumbai,4,Virar,393
2026-03-02 17:00:00.753854,Mumbai,4,Virar,493
2026-03-02 17:00:00.753854,Mumbai,3,Andheri,511
2026-03-02 17:00:00.753854,Mumbai,2,Dadar,509
2026-03-02 17:00:00.753854,Mumbai,1,Bandra,492
2026-03-02 18:00:00.753854,Mumbai,1,Bandra,480
2026-03-02 18:00:00.753854,Mumbai,2,Dadar,476
2026-03-02 18:00:00.753854,Mumbai,3,Andheri,462
2026-03-02 18:00:00.753854,Mumbai,4,Virar,480
2026-03-02 19:00:00.753854,Mumbai,4,Virar,337
2026-03-02 19:00:00.753854,Mumbai,1,Bandra,359
2026-03-02 19:00:00.753854,Mumbai,2,Dadar,352
2026-03-02 19:00:00.753854,Mumbai,3,Andheri,365
2026-03-02 20:00:00.753854,Mumbai,1,Bandra,292
2026-03-02 20:00:00.753854,Mumbai,2,Dadar,297
2026-03-02 20:00:00.753854,Mumbai,3,Andheri,270
2026-03-02 20:00:00.753854,Mumbai,4,Virar,285
2026-03-02 21:00:00.753854,Mumbai,3,Andheri,220
2026-03-02 21:00:00.753854,Mumbai,4,Virar,203
2026-03-02 21:00:00.753854,Mumbai,1,Bandra,216
2026-03-02 21:00:00.753854,Mumbai,2,Dadar,219
2026-03-02 22:00:00.753854,Mumbai,3,Andheri,107
2026-03-02 22:00:00.753854,Mumbai,4,Virar,139
2026-03-02 22:00:00.753854,Mumbai,1,Bandra,116
2026-03-02 22:00:00.753854,Mumbai,2,Dadar,139
2026-03-02 23:00:00.753854,Mumbai,4,Virar,55
2026-03-02 23:00:00.753854,Mumbai,3,Andheri,44
2026-03-02 23:00:00.753854,Mumbai,2,Dadar,78
2026-03-02 23:00:00.753854,Mumbai,1,Bandra,78
2026-03-03 00:00:00.753854,Mumbai,1,Bandra,45
2026-03-03 00:00:00.753854,Mumbai,2,Dadar,29
2026-03-03 00:00:00.753854,Mumbai,3,Andheri,27
2026-03-03 00:00:00.753854,Mumbai,4,Virar,30
2026-03-03 01:00:00.753854,Mumbai,1,Bandra,29
2026-03-03 01:00:00.753854,Mumbai,2,Dadar,24
2026-03-03 01:00:00.753854,Mumbai,3,Andheri,43
2026-03-03 01:00:00.753854,Mumbai,4,Virar,26
2026-03-03 02:00:00.753854,Mumbai,4,Virar,23
2026-03-03 02:00:00.753854,Mumbai,3,Andheri,19
2026-03-03 02:00:00.753854,Mumbai,2,Dadar,10
2026-03-03 02:00:00.753854,Mumbai,1,Bandra,22
2026-03-03 03:00:00.753854,Mumbai,1,Bandra,18
2026-03-03 03:00:00.753854,Mumbai,2,Dadar,10
2026-03-03 03:00:00.753854,Mumbai,3,Andheri,37
2026-03-03 03:00:00.753854,Mumbai,4,Virar,40
2026-03-03 04:00:00.753854,Mumbai,1,Bandra,40
2026-03-03 04:00:00.753854,Mumbai,2,Dadar,36
2026-03-03 04:00:00.753854,Mumbai,3,Andheri,19
2026-03-03 04:00:00.753854,Mumbai,4,Virar,36
2026-03-03 05:00:00.753854,Mumbai,4,Virar,20
2026-03-03 05:00:00.753854,Mumbai,3,Andheri,45
2026-03-03 05:00:00.753854,Mumbai,2,Dadar,58
2026-03-03 05:00:00.753854,Mumbai,1,Bandra,32
2026-03-03 06:00:00.753854,Mumbai,1,Bandra,80
2026-03-03 06:00:00.753854,Mumbai,2,Dadar,77
2026-03-03 06:00:00.753854,Mumbai,3,Andheri,70
2026-03-03 06:00:00.753854,Mumbai,4,Virar,94
2026-03-03 07:00:00.753854,Mumbai,1,Bandra,297
2026-03-03 07:00:00.753854,Mumbai,2,Dadar,313
2026-03-03 07:00:00.753854,Mumbai,3,Andheri,292
2026-03-03 07:00:00.753854,Mumbai,4,Virar,293
2026-03-03 08:00:00.753854,Mumbai,4,Virar,432
2026-03-03 08:00:00.753854,Mumbai,3,Andheri,409
2026-03-03 08:00:00.753854,Mumbai,1,Bandra,417
2026-03-03 08:00:00.753854,Mumbai,2,Dadar,431
2026-03-03 09:00:00.753854,Mumbai,1,Bandra,375
2026-03-03 09:00:00.753854,Mumbai,2,Dadar,392
2026-03-03 09:00:00.753854,Mumbai,3,Andheri,366
2026-03-03 09:00:00.753854,Mumbai,4,Virar,393
2026-03-03 10:00:00.753854,Mumbai,1,Bandra,264
2026-03-03 10:00:00.753854,Mumbai,2,Dadar,295
2026-03-03 10:00:00.753854,Mumbai,3,Andheri,290
2026-03-03 10:00:00.753854,Mumbai,4,Virar,263
2026-03-03 11:00:00.753854,Mumbai,3,Andheri,317
2026-03-03 11:00:00.753854,Mumbai,4,Virar,330
2026-03-03 11:00:00.753854,Mumbai,2,Dadar,319
2026-03-03 11:00:00.753854,Mumbai,1,Bandra,306
2026-03-03 12:00:00.753854,Mumbai,1,Bandra,343
2026-03-03 12:00:00.753854,Mumbai,2,Dadar,324
2026-03-03 12:00:00.753854,Mumbai,3,Andheri,342
2026-03-03 12:00:00.753854,Mumbai,4,Virar,329
2026-03-03 13:00:00.753854,Mumbai,4,Virar,301
2026-03-03 13:00:00.753854,Mumbai,1,Bandra,321
2026-03-03 13:00:00.753854,Mumbai,2,Dadar,326
2026-03-03 13:00:00.753854,Mumbai,3,Andheri,303
2026-03-03 14:00:00.753854,Mumbai,4,Virar,310
2026-03-03 14:00:00.753854,Mumbai,3,Andheri,306
2026-03-03 14:00:00.753854,Mumbai,1,Bandra,308
2026-03-03 14:00:00.753854,Mumbai,2,Dadar,329
2026-03-03 15:00:00.753854,Mumbai,3,Andheri,332
2026-03-03 15:00:00.753854,Mumbai,1,Bandra,338
2026-03-03 15:00:00.753854,Mumbai,2,Dadar,339
2026-03-03 15:00:00.753854,Mumbai,4,Virar,326
2026-03-03 16:00:00.753854,Mumbai,4,Virar,404
2026-03-03 16:00:00.753854,Mumbai,3,Andheri,405
2026-03-03 16:00:00.753854,Mumbai,2,Dadar,418
2026-03-03 16:00:00.753854,Mumbai,1,Bandra,401
2026-03-03 17:00:00.753854,Mumbai,1,Bandra,486
2026-03-03 17:00:00.753854,Mumbai,2,Dadar,494
2026-03-03 17:00:00.753854,Mumbai,3,Andheri,488
2026-03-03 17:00:00.753854,Mumbai,4,Virar,487
2026-03-03 18:00:00.753854,Mumbai,3,Andheri,472
2026-03-03 18:00:00.753854,Mumbai,4,Virar,480
2026-03-03 18:00:00.753854,Mumbai,1,Bandra,464
2026-03-03 18:00:00.753854,Mumbai,2,Dadar,484
2026-03-03 19:00:00.753854,Mumbai,1,Bandra,339
2026-03-03 19:00:00.753854,Mumbai,2,Dadar,332
2026-03-03 19:00:00.753854,Mumbai,3,Andheri,338
2026-03-03 19:00:00.753854,Mumbai,4,Virar,351
2026-03-03 20:00:00.753854,Mumbai,4,Virar,283
2026-03-03 20:00:00.753854,Mumbai,1,Bandra,274
2026-03-03 20:00:00.753854,Mumbai,2,Dadar,296
2026-03-03 20:00:00.753854,Mumbai,3,Andheri,270
2026-03-03 21:00:00.753854,Mumbai,3,Andheri,199
2026-03-03 21:00:00.753854,Mumbai,4,Virar,207
2026-03-03 21:00:00.753854,Mumbai,1,Bandra,220
2026-03-03 21:00:00.753854,Mumbai,2,Dadar,204
2026-03-03 22:00:00.753854,Mumbai,3,Andheri,125
2026-03-03 22:00:00.753854,Mumbai,4,Virar,140
2026-03-03 22:00:00.753854,Mumbai,1,Bandra,134
2026-03-03 22:00:00.753854,Mumbai,2,Dadar,125
2026-03-03 23:00:00.753854,Mumbai,4,Virar,78
2026-03-03 23:00:00.753854,Mumbai,3,Andheri,73
2026-03-03 23:00:00.753854,Mumbai,2,Dadar,47
2026-03-03 23:00:00.753854,Mumbai,1,Bandra,76
2026-03-04 00:00:00.753854,Mumbai,1,Bandra,36
2026-03-04 00:00:00.753854,Mumbai,2,Dadar,55
2026-03-04 00:00:00.753854,Mumbai,3,Andheri,18
2026-03-04 00:00:00.753854,Mumbai,4,Virar,50
2026-03-04 01:00:00.753854,Mumbai,1,Bandra,10
2026-03-04 01:00:00.753854,Mumbai,2,Dadar,43
2026-03-04 01:00:00.753854,Mumbai,3,Andheri,10
2026-03-04 01:00:00.753854,Mumbai,4,Virar,31
2026-03-04 02:00:00.753854,Mumbai,4,Virar,38
2026-03-04 02:00:00.753854,Mumbai,3,Andheri,28
2026-03-04 02:00:00.753854,Mumbai,2,Dadar,10
2026-03-04 02:00:00.753854,Mumbai,1,Bandra,18
2026-03-04 03:00:00.753854,Mumbai,1,Bandra,11
2026-03-04 03:00:00.753854,Mumbai,2,Dadar,40
2026-03-04 03:00:00.753854,Mumbai,3,Andheri,10
2026-03-04 03:00:00.753854,Mumbai,4,Virar,16
2026-03-04 04:00:00.753854,Mumbai,1,Bandra,26
2026-03-04 04:00:00.753854,Mumbai,2,Dadar,41
2026-03-04 04:00:00.753854,Mumbai,3,Andheri,19
2026-03-04 04:00:00.753854,Mumbai,4,Virar,40
2026-03-04 05:00:00.753854,Mumbai,4,Virar,36
2026-03-04 05:00:00.753854,Mumbai,3,Andheri,32
2026-03-04 05:00:00.753854,Mumbai,2,Dadar,30
2026-03-04 05:00:00.753854,Mumbai,1,Bandra,43
2026-03-04 06:00:00.753854,Mumbai,1,Bandra,91
2026-03-04 06:00:00.753854,Mumbai,2,Dadar,94
2026-03-04 06:00:00.753854,Mumbai,3,Andheri,98
2026-03-04 06:00:00.753854,Mumbai,4,Virar,81
2026-03-04 07:00:00.753854,Mumbai,1,Bandra,304
2026-03-04 07:00:00.753854,Mumbai,2,Dadar,292
2026-03-04 07:00:00.753854,Mumbai,3,Andheri,312
2026-03-04 07:00:00.753854,Mumbai,4,Virar,315
2026-03-04 08:00:00.753854,Mumbai,4,Virar,420
2026-03-04 08:00:00.753854,Mumbai,3,Andheri,432
2026-03-04 08:00:00.753854,Mumbai,1,Bandra,408
2026-03-04 08:00:00.753854,Mumbai,2,Dadar,405
2026-03-04 09:00:00.753854,Mumbai,1,Bandra,379
2026-03-04 09:00:00.753854,Mumbai,2,Dadar,384
2026-03-04 09:00:00.753854,Mumbai,3,Andheri,381
2026-03-04 09:00:00.753854,Mumbai,4,Virar,397
2026-03-04 10:00:00.753854,Mumbai,1,Bandra,267
2026-03-04 10:00:00.753854,Mumbai,2,Dadar,293
2026-03-04 10:00:00.753854,Mumbai,3,Andheri,260
2026-03-04 10:00:00.753854,Mumbai,4,Virar,268
2026-03-04 11:00:00.753854,Mumbai,4,Virar,320
2026-03-04 11:00:00.753854,Mumbai,3,Andheri,330
2026-03-04 11:00:00.753854,Mumbai,2,Dadar,308
2026-03-04 11:00:00.753854,Mumbai,1,Bandra,292
2026-03-04 12:00:00.753854,Mumbai,1,Bandra,330
2026-03-04 12:00:00.753854,Mumbai,2,Dadar,332
2026-03-04 12:00:00.753854,Mumbai,3,Andheri,351
2026-03-04 12:00:00.753854,Mumbai,4,Virar,351
2026-03-04 13:00:00.753854,Mumbai,1,Bandra,300
2026-03-04 13:00:00.753854,Mumbai,2,Dadar,300
2026-03-04 13:00:00.753854,Mumbai,3,Andheri,302
2026-03-04 13:00:00.753854,Mumbai,4,Virar,301
2026-03-04 14:00:00.753854,Mumbai,4,Virar,325
2026-03-04 14:00:00.753854,Mumbai,3,Andheri,292
2026-03-04 14:00:00.753854,Mumbai,2,Dadar,303
2026-03-04 14:00:00.753854,Mumbai,1,Bandra,298
2026-03-04 15:00:00.753854,Mumbai,1,Bandra,321
2026-03-04 15:00:00.753854,Mumbai,2,Dadar,339
2026-03-04 15:00:00.753854,Mumbai,3,Andheri,329
2026-03-04 15:00:00.753854,Mumbai,4,Virar,319
2026-03-04 16:00:00.753854,Mumbai,1,Bandra,411
2026-03-04 16:00:00.753854,Mumbai,2,Dadar,383
2026-03-04 16:00:00.753854,Mumbai,3,Andheri,388
2026-03-04 16:00:00.753854,Mumbai,4,Virar,412
2026-03-04 17:00:00.753854,Mumbai,4,Virar,520
2026-03-04 17:00:00.753854,Mumbai,3,Andheri,514
2026-03-04 17:00:00.753854,Mumbai,1,Bandra,480
2026-03-04 17:00:00.753854,Mumbai,2,Dadar,480
2026-03-04 18:00:00.753854,Mumbai,1,Bandra,472
2026-03-04 18:00:00.753854,Mumbai,2,Dadar,487
2026-03-04 18:00:00.753854,Mumbai,3,Andheri,465
2026-03-04 18:00:00.753854,Mumbai,4,Virar,466
2026-03-04 19:00:00.753854,Mumbai,4,Virar,366
2026-03-04 19:00:00.753854,Mumbai,1,Bandra,359
2026-03-04 19:00:00.753854,Mumbai,2,Dadar,344
2026-03-04 19:00:00.753854,Mumbai,3,Andheri,363
2026-03-04 20:00:00.753854,Mumbai,4,Virar,282
2026-03-04 20:00:00.753854,Mumbai,3,Andheri,268
2026-03-04 20:00:00.753854,Mumbai,2,Dadar,272
2026-03-04 20:00:00.753854,Mumbai,1,Bandra,298
2026-03-04 21:00:00.753854,Mumbai,4,Virar,216
2026-03-04 21:00:00.753854,Mumbai,1,Bandra,207
2026-03-04 21:00:00.753854,Mumbai,2,Dadar,210
2026-03-04 21:00:00.753854,Mumbai,3,Andheri,209
2026-03-04 22:00:00.753854,Mumbai,3,Andheri,112
2026-03-04 22:00:00.753854,Mumbai,4,Virar,113
2026-03-04 22:00:00.753854,Mumbai,1,Bandra,126
2026-03-04 22:00:00.753854,Mumbai,2,Dadar,126
2026-03-04 23:00:00.753854,Mumbai,4,Virar,60
2026-03-04 23:00:00.753854,Mumbai,3,Andheri,77
2026-03-04 23:00:00.753854,Mumbai,2,Dadar,49
2026-03-04 23:00:00.753854,Mumbai,1,Bandra,77
2026-03-05 00:00:00.753854,Mumbai,1,Bandra,47
2026-03-05 00:00:00.753854,Mumbai,2,Dadar,31
2026-03-05 00:00:00.753854,Mumbai,3,Andheri,36
2026-03-05 00:00:00.753854,Mumbai,4,Virar,38
2026-03-05 01:00:00.753854,Mumbai,4,Virar,42
2026-03-05 01:00:00.753854,Mumbai,1,Bandra,12
2026-03-05 01:00:00.753854,Mumbai,2,Dadar,36
2026-03-05 01:00:00.753854,Mumbai,3,Andheri,10
2026-03-05 02:00:00.753854,Mumbai,4,Virar,10
2026-03-05 02:00:00.753854,Mumbai,3,Andheri,21
2026-03-05 02:00:00.753854,Mumbai,1,Bandra,31
2026-03-05 02:00:00.753854,Mumbai,2,Dadar,10
2026-03-05 03:00:00.753854,Mumbai,4,Virar,26
2026-03-05 03:00:00.753854,Mumbai,1,Bandra,10
2026-03-05 03:00:00.753854,Mumbai,2,Dadar,36
2026-03-05 03:00:00.753854,Mumbai,3,Andheri,39
2026-03-05 04:00:00.753854,Mumbai,3,Andheri,41
2026-03-05 04:00:00.753854,Mumbai,4,Virar,10
2026-03-05 04:00:00.753854,Mumbai,1,Bandra,10
2026-03-05 04:00:00.753854,Mumbai,2,Dadar,35
2026-03-05 05:00:00.753854,Mumbai,4,Virar,54
2026-03-05 05:00:00.753854,Mumbai,3,Andheri,32
2026-03-05 05:00:00.753854,Mumbai,1,Bandra,23
2026-03-05 05:00:00.753854,Mumbai,2,Dadar,57
2026-03-05 06:00:00.753854,Mumbai,1,Bandra,68
2026-03-05 06:00:00.753854,Mumbai,2,Dadar,93
2026-03-05 06:00:00.753854,Mumbai,3,Andheri,71
2026-03-05 06:00:00.753854,Mumbai,4,Virar,95
2026-03-05 07:00:00.753854,Mumbai,4,Virar,284
2026-03-05 07:00:00.753854,Mumbai,1,Bandra,302
2026-03-05 07:00:00.753854,Mumbai,2,Dadar,315
2026-03-05 07:00:00.753854,Mumbai,3,Andheri,312
2026-03-05 08:00:00.753854,Mumbai,1,Bandra,416
2026-03-05 08:00:00.753854,Mumbai,2,Dadar,416
2026-03-05 08:00:00.753854,Mumbai,3,Andheri,409
2026-03-05 08:00:00.753854,Mumbai,4,Virar,439
2026-03-05 09:00:00.753854,Mumbai,2,Dadar,376
2026-03-05 09:00:00.753854,Mumbai,3,Andheri,366
2026-03-05 09:00:00.753854,Mumbai,1,Bandra,388
2026-03-05 09:00:00.753854,Mumbai,4,Virar,376
2026-03-05 10:00:00.753854,Mumbai,4,Virar,277
2026-03-05 10:00:00.753854,Mumbai,3,Andheri,296
2026-03-05 10:00:00.753854,Mumbai,2,Dadar,265
2026-03-05 10:00:00.753854,Mumbai,1,Bandra,284
2026-03-05 11:00:00.753854,Mumbai,1,Bandra,329
2026-03-05 11:00:00.753854,Mumbai,2,Dadar,318
2026-03-05 11:00:00.753854,Mumbai,3,Andheri,297
2026-03-05 11:00:00.753854,Mumbai,4,Virar,301
2026-03-05 12:00:00.753854,Mumbai,3,Andheri,323
2026-03-05 12:00:00.753854,Mumbai,4,Virar,357
2026-03-05 12:00:00.753854,Mumbai,1,Bandra,324
2026-03-05 12:00:00.753854,Mumbai,2,Dadar,342
2026-03-05 13:00:00.753854,Mumbai,1,Bandra,306
2026-03-05 13:00:00.753854,Mumbai,2,Dadar,314
2026-03-05 13:00:00.753854,Mumbai,3,Andheri,308
2026-03-05 13:00:00.753854,Mumbai,4,Virar,320
2026-03-05 14:00:00.753854,Mumbai,4,Virar,316
2026-03-05 14:00:00.753854,Mumbai,1,Bandra,325
2026-03-05 14:00:00.753854,Mumbai,2,Dadar,323
2026-03-05 14:00:00.753854,Mumbai,3,Andheri,305
2026-03-05 15:00:00.753854,Mumbai,3,Andheri,335
2026-03-05 15:00:00.753854,Mumbai,4,Virar,323
2026-03-05 15:00:00.753854,Mumbai,1,Bandra,339
2026-03-05 15:00:00.753854,Mumbai,2,Dadar,342
2026-03-05 16:00:00.753854,Mumbai,1,Bandra,381
2026-03-05 16:00:00.753854,Mumbai,2,Dadar,380
2026-03-05 16:00:00.753854,Mumbai,3,Andheri,416
2026-03-05 16:00:00.753854,Mumbai,4,Virar,393
2026-03-05 17:00:00.753854,Mumbai,1,Bandra,516
2026-03-05 17:00:00.753854,Mumbai,2,Dadar,515
2026-03-05 17:00:00.753854,Mumbai,3,Andheri,495
2026-03-05 17:00:00.753854,Mumbai,4,Virar,514
2026-03-05 18:00:00.753854,Mumbai,4,Virar,466
2026-03-05 18:00:00.753854,Mumbai,3,Andheri,495
2026-03-05 18:00:00.753854,Mumbai,2,Dadar,483
2026-03-05 18:00:00.753854,Mumbai,1,Bandra,474
2026-03-05 19:00:00.753854,Mumbai,1,Bandra,352
2026-03-05 19:00:00.753854,Mumbai,2,Dadar,343
2026-03-05 19:00:00.753854,Mumbai,3,Andheri,357
2026-03-05 19:00:00.753854,Mumbai,4,Virar,360
2026-03-05 20:00:00.753854,Mumbai,4,Virar,298
2026-03-05 20:00:00.753854,Mumbai,1,Bandra,295
2026-03-05 20:00:00.753854,Mumbai,2,Dadar,299
2026-03-05 20:00:00.753854,Mumbai,3,Andheri,276
2026-03-05 21:00:00.753854,Mumbai,3,Andheri,187
2026-03-05 21:00:00.753854,Mumbai,4,Virar,194
2026-03-05 21:00:00.753854,Mumbai,1,Bandra,187
2026-03-05 21:00:00.753854,Mumbai,2,Dadar,213
2026-03-05 22:00:00.753854,Mumbai,3,Andheri,119
2026-03-05 22:00:00.753854,Mumbai,4,Virar,111
2026-03-05 22:00:00.753854,Mumbai,1,Bandra,112
2026-03-05 22:00:00.753854,Mumbai,2,Dadar,134
2026-03-05 23:00:00.753854,Mumbai,3,Andheri,77
2026-03-05 23:00:00.753854,Mumbai,4,Virar,65
2026-03-05 23:00:00.753854,Mumbai,1,Bandra,57
2026-03-05 23:00:00.753854,Mumbai,2,Dadar,54
2026-03-06 00:00:00.753854,Mumbai,1,Bandra,16
2026-03-06 00:00:00.753854,Mumbai,2,Dadar,46
2026-03-06 00:00:00.753854,Mumbai,3,Andheri,40
2026-03-06 00:00:00.753854,Mumbai,4,Virar,33
2026-03-06 01:00:00.753854,Mumbai,1,Bandra,21
2026-03-06 01:00:00.753854,Mumbai,2,Dadar,37
2026-03-06 01:00:00.753854,Mumbai,3,Andheri,18
2026-03-06 01:00:00.753854,Mumbai,4,Virar,20
2026-03-06 02:00:00.753854,Mumbai,4,Virar,37
2026-03-06 02:00:00.753854,Mumbai,3,Andheri,17
2026-03-06 02:00:00.753854,Mumbai,1,Bandra,30
2026-03-06 02:00:00.753854,Mumbai,2,Dadar,25
2026-03-06 03:00:00.753854,Mumbai,1,Bandra,27
2026-03-06 03:00:00.753854,Mumbai,2,Dadar,26
2026-03-06 03:00:00.753854,Mumbai,3,Andheri,10
2026-03-06 03:00:00.753854,Mumbai,4,Virar,28
2026-03-06 04:00:00.753854,Mumbai,4,Virar,10
2026-03-06 04:00:00.753854,Mumbai,1,Bandra,29
2026-03-06 04:00:00.753854,Mumbai,2,Dadar,33
2026-03-06 04:00:00.753854,Mumbai,3,Andheri,45
2026-03-06 05:00:00.753854,Mumbai,4,Virar,59
2026-03-06 05:00:00.753854,Mumbai,3,Andheri,28
2026-03-06 05:00:00.753854,Mumbai,1,Bandra,35
2026-03-06 05:00:00.753854,Mumbai,2,Dadar,49
2026-03-06 06:00:00.753854,Mumbai,1,Bandra,81
2026-03-06 06:00:00.753854,Mumbai,2,Dadar,94
2026-03-06 06:00:00.753854,Mumbai,3,Andheri,87
2026-03-06 06:00:00.753854,Mumbai,4,Virar,79
2026-03-06 07:00:00.753854,Mumbai,4,Virar,300
2026-03-06 07:00:00.753854,Mumbai,1,Bandra,289
2026-03-06 07:00:00.753854,Mumbai,2,Dadar,309
2026-03-06 07:00:00.753854,Mumbai,3,Andheri,286
2026-03-06 08:00:00.753854,Mumbai,4,Virar,418
2026-03-06 08:00:00.753854,Mumbai,3,Andheri,430
2026-03-06 08:00:00.753854,Mumbai,2,Dadar,421
2026-03-06 08:00:00.753854,Mumbai,1,Bandra,440
2026-03-06 09:00:00.753854,Mumbai,4,Virar,377
2026-03-06 09:00:00.753854,Mumbai,1,Bandra,366
2026-03-06 09:00:00.753854,Mumbai,2,Dadar,391
2026-03-06 09:00:00.753854,Mumbai,3,Andheri,397
2026-03-06 10:00:00.753854,Mumbai,3,Andheri,279
2026-03-06 10:00:00.753854,Mumbai,4,Virar,295
2026-03-06 10:00:00.753854,Mumbai,1,Bandra,274
2026-03-06 10:00:00.753854,Mumbai,2,Dadar,293
2026-03-06 11:00:00.753854,Mumbai,4,Virar,321
2026-03-06 11:00:00.753854,Mumbai,3,Andheri,297
2026-03-06 11:00:00.753854,Mumbai,2,Dadar,292
2026-03-06 11:00:00.753854,Mumbai,1,Bandra,326
2026-03-06 12:00:00.753854,Mumbai,1,Bandra,326
2026-03-06 12:00:00.753854,Mumbai,2,Dadar,346
2026-03-06 12:00:00.753854,Mumbai,3,Andheri,329
2026-03-06 12:00:00.753854,Mumbai,4,Virar,333
2026-03-06 13:00:00.753854,Mumbai,1,Bandra,334
2026-03-06 13:00:00.753854,Mumbai,2,Dadar,330
2026-03-06 13:00:00.753854,Mumbai,3,Andheri,309
2026-03-06 13:00:00.753854,Mumbai,4,Virar,317
2026-03-06 14:00:00.753854,Mumbai,4,Virar,317
2026-03-06 14:00:00.753854,Mumbai,3,Andheri,301
2026-03-06 14:00:00.753854,Mumbai,2,Dadar,310
2026-03-06 14:00:00.753854,Mumbai,1,Bandra,296
2026-03-06 15:00:00.753854,Mumbai,1,Bandra,325
2026-03-06 15:00:00.753854,Mumbai,2,Dadar,326
2026-03-06 15:00:00.753854,Mumbai,3,Andheri,349
2026-03-06 15:00:00.753854,Mumbai,4,Virar,319
2026-03-06 16:00:00.753854,Mumbai,1,Bandra,407
2026-03-06 16:00:00.753854,Mumbai,2,Dadar,401
2026-03-06 16:00:00.753854,Mumbai,3,Andheri,384
2026-03-06 16:00:00.753854,Mumbai,4,Virar,404
2026-03-06 17:00:00.753854,Mumbai,4,Virar,487
