datetime,city,junction_id,junction_name,vehicle_count
2026-03-02 08:00:00.900615,Hyderabad,4,Kukatpally,436
2026-03-02 08:00:00.900615,Hyderabad,3,Secunderabad,409
2026-03-02 08:00:00.900615,Hyderabad,2,Hitech City,435
2026-03-02 08:00:00.900615,Hyderabad,1,Gachibowli,426
2026-03-02 09:00:00.900615,Hyderabad,4,Kukatpally,381
2026-03-02 09:00:00.900615,Hyderabad,1,Gachibowli,383
2026-03-02 09:00:00.900615,Hyderabad,2,Hitech City,394
2026-03-02 09:00:00.900615,Hyderabad,3,Secunderabad,386
2026-03-02 10:00:00.900615,Hyderabad,3,Secunderabad,291
2026-03-02 10:00:00.900615,Hyderabad,4,Kukatpally,280
2026-03-02 10:00:00.900615,Hyderabad,1,Gachibowli,291
2026-03-02 10:00:00.900615,Hyderabad,2,Hitech City,271
2026-03-02 11:00:00.900615,Hyderabad,4,Kukatpally,302
2026-03-02 11:00:00.900615,Hyderabad,3,Secunderabad,300
2026-03-02 11:00:00.900615,Hyderabad,2,Hitech City,294
2026-03-02 11:00:00.900615,Hyderabad,1,Gachibowli,326
2026-03-02 12:00:00.900615,Hyderabad,1,Gachibowli,324
2026-03-02 12:00:00.900615,Hyderabad,2,Hitech City,345
2026-03-02 12:00:00.900615,Hyderabad,3,Secunderabad,348
2026-03-02 12:00:00.900615,Hyderabad,4,Kukatpally,355
2026-03-02 13:00:00.900615,Hyderabad,1,Gachibowli,336
2026-03-02 13:00:00.900615,Hyderabad,2,Hitech City,316
2026-03-02 13:00:00.900615,Hyderabad,3,Secunderabad,301
2026-03-02 13:00:00.900615,Hyderabad,4,Kukatpally,318
2026-03-02 14:00:00.900615,Hyderabad,4,Kukatpally,307
2026-03-02 14:00:00.900615,Hyderabad,3,Secunderabad,319
2026-03-02 14:00:00.900615,Hyderabad,2,Hitech City,301
2026-03-02 14:00:00.900615,Hyderabad,1,Gachibowli,324
2026-03-02 15:00:00.900615,Hyderabad,1,Gachibowli,314
2026-03-02 15:00:00.900615,Hyderabad,2,Hitech City,339
2026-03-02 15:00:00.900615,Hyderabad,3,Secunderabad,330
2026-03-02 15:00:00.900615,Hyderabad,4,Kukatpally,345
2026-03-02 16:00:00.900615,Hyderabad,1,Gachibowli,412
2026-03-02 16:00:00.900615,Hyderabad,2,Hitech City,381
2026-03-02 16:00:00.900615,Hyderabad,3,Secunderabad,383
2026-03-02 16:00:00.900615,Hyderabad,4,Kukatpally,399
2026-03-02 17:00:00.900615,Hyderabad,4,Kukatpally,519
2026-03-02 17:00:00.900615,Hyderabad,3,Secunderabad,508
2026-03-02 17:00:00.900615,Hyderabad,2,Hitech City,519
2026-03-02 17:00:00.900615,Hyderabad,1,Gachibowli,484
2026-03-02 18:00:00.900615,Hyderabad,1,Gachibowli,463
2026-03-02 18:00:00.900615,Hyderabad,2,Hitech City,473
2026-03-02 18:00:00.900615,Hyderabad,3,Secunderabad,493
2026-03-02 18:00:00.900615,Hyderabad,4,Kukatpally,486
2026-03-02 19:00:00.900615,Hyderabad,4,Kukatpally,334
2026-03-02 19:00:00.900615,Hyderabad,1,Gachibowli,358
2026-03-02 19:00:00.900615,Hyderabad,2,Hitech City,361
2026-03-02 19:00:00.900615,Hyderabad,3,Secunderabad,347
2026-03-02 20:00:00.900615,Hyderabad,1,Gachibowli,265
2026-03-02 20:00:00.900615,Hyderabad,2,Hitech City,267
2026-03-02 20:00:00.900615,Hyderabad,3,Secunderabad,296
2026-03-02 20:00:00.900615,Hyderabad,4,Kukatpally,294
2026-03-02 21:00:00.900615,Hyderabad,3,Secunderabad,181
2026-03-02 21:00:00.900615,Hyderabad,4,Kukatpally,185
2026-03-02 21:00:00.900615,Hyderabad,1,Gachibowli,204
2026-03-02 21:00:00.900615,Hyderabad,2,Hitech City,182
2026-03-02 22:00:00.900615,Hyderabad,3,Secunderabad,112
2026-03-02 22:00:00.900615,Hyderabad,4,Kukatpally,101
2026-03-02 22:00:00.900615,Hyderabad,1,Gachibowli,137
2026-03-02 22:00:00.900615,Hyderabad,2,Hitech City,113
2026-03-02 23:00:00.900615,Hyderabad,4,Kukatpally,68
2026-03-02 23:00:00.900615,Hyderabad,3,Secunderabad,69
2026-03-02 23:00:00.900615,Hyderabad,2,Hitech City,67
2026-03-02 23:00:00.900615,Hyderabad,1,Gachibowli,61
2026-03-03 00:00:00.900615,Hyderabad,1,Gachibowli,45
2026-03-03 00:00:00.900615,Hyderabad,2,Hitech City,16
2026-03-03 00:00:00.900615,Hyderabad,3,Secunderabad,26
2026-03-03 00:00:00.900615,Hyderabad,4,Kukatpally,35
2026-03-03 01:00:00.900615,Hyderabad,1,Gachibowli,27
2026-03-03 01:00:00.900615,Hyderabad,2,Hitech City,27
2026-03-03 01:00:00.900615,Hyderabad,3,Secunderabad,24
2026-03-03 01:00:00.900615,Hyderabad,4,Kukatpally,43
2026-03-03 02:00:00.900615,Hyderabad,4,Kukatpally,34
2026-03-03 02:00:00.900615,Hyderabad,3,Secunderabad,33
2026-03-03 02:00:00.900615,Hyderabad,2,Hitech City,11
2026-03-03 02:00:00.900615,Hyderabad,1,Gachibowli,11
2026-03-03 03:00:00.900615,Hyderabad,1,Gachibowli,30
2026-03-03 03:00:00.900615,Hyderabad,2,Hitech City,10
2026-03-03 03:00:00.900615,Hyderabad,3,Secunderabad,26
2026-03-03 03:00:00.900615,Hyderabad,4,Kukatpally,19
2026-03-03 04:00:00.900615,Hyderabad,1,Gachibowli,18
2026-03-03 04:00:00.900615,Hyderabad,2,Hitech City,10
2026-03-03 04:00:00.900615,Hyderabad,3,Secunderabad,10
2026-03-03 04:00:00.900615,Hyderabad,4,Kukatpally,38
2026-03-03 05:00:00.900615,Hyderabad,4,Kukatpally,23
2026-03-03 05:00:00.900615,Hyderabad,3,Secunderabad,21
2026-03-03 05:00:00.900615,Hyderabad,2,Hitech City,24
2026-03-03 05:00:00.900615,Hyderabad,1,Gachibowli,60
2026-03-03 06:00:00.900615,Hyderabad,1,Gachibowli,92
2026-03-03 06:00:00.900615,Hyderabad,2,Hitech City,67
2026-03-03 06:00:00.900615,Hyderabad,3,Secunderabad,61
2026-03-03 06:00:00.900615,Hyderabad,4,Kukatpally,71
2026-03-03 07:00:00.900615,Hyderabad,1,Gachibowli,307
2026-03-03 07:00:00.900615,Hyderabad,2,Hitech City,293
2026-03-03 07:00:00.900615,Hyderabad,3,Secunderabad,308
2026-03-03 07:00:00.900615,Hyderabad,4,Kukatpally,315
2026-03-03 08:00:00.900615,Hyderabad,4,Kukatpally,436
2026-03-03 08:00:00.900615,Hyderabad,3,Secunderabad,412
2026-03-03 08:00:00.900615,Hyderabad,1,Gachibowli,435
2026-03-03 08:00:00.900615,Hyderabad,2,Hitech City,404
2026-03-03 09:00:00.900615,Hyderabad,1,Gachibowli,398
2026-03-03 09:00:00.900615,Hyderabad,2,Hitech City,392
2026-03-03 09:00:00.900615,Hyderabad,3,Secunderabad,363
2026-03-03 09:00:00.900615,Hyderabad,4,Kukatpally,379
2026-03-03 10:00:00.900615,Hyderabad,1,Gachibowli,278
2026-03-03 10:00:00.900615,Hyderabad,2,Hitech City,284
2026-03-03 10:00:00.900615,Hyderabad,3,Secunderabad,294
2026-03-03 10:00:00.900615,Hyderabad,4,Kukatpally,272
2026-03-03 11:00:00.900615,Hyderabad,3,Secunderabad,325
2026-03-03 11:00:00.900615,Hyderabad,4,Kukatpally,325
2026-03-03 11:00:00.900615,Hyderabad,2,Hitech City,303
2026-03-03 11:00:00.900615,Hyderabad,1,Gachibowli,315
2026-03-03 12:00:00.900615,Hyderabad,1,Gachibowli,348
2026-03-03 12:00:00.900615,Hyderabad,2,Hitech City,338
2026-03-03 12:00:00.900615,Hyderabad,3,Secunderabad,348
2026-03-03 12:00:00.900615,Hyderabad,4,Kukatpally,334
2026-03-03 13:00:00.900615,Hyderabad,4,Kukatpally,326
2026-03-03 13:00:00.900615,Hyderabad,1,Gachibowli,303
2026-03-03 13:00:00.900615,Hyderabad,2,Hitech City,340
2026-03-03 13:00:00.900615,Hyderabad,3,Secunderabad,330
2026-03-03 14:00:00.900615,Hyderabad,4,Kukatpally,308
2026-03-03 14:00:00.900615,Hyderabad,3,Secunderabad,326
2026-03-03 14:00:00.900615,Hyderabad,1,Gachibowli,299
2026-03-03 14:00:00.900615,Hyderabad,2,Hitech City,296
2026-03-03 15:00:00.900615,Hyderabad,3,Secunderabad,331
2026-03-03 15:00:00.900615,Hyderabad,1,Gachibowli,346
2026-03-03 15:00:00.900615,Hyderabad,2,Hitech City,340
2026-03-03 15:00:00.900615,Hyderabad,4,Kukatpally,344
2026-03-03 16:00:00.900615,Hyderabad,4,Kukatpally,406
2026-03-03 16:00:00.900615,Hyderabad,3,Secunderabad,418
2026-03-03 16:00:00.900615,Hyderabad,2,Hitech City,383
2026-03-03 16:00:00.900615,Hyderabad,1,Gachibowli,413
2026-03-03 17:00:00.900615,Hyderabad,1,Gachibowli,519
2026-03-03 17:00:00.900615,Hyderabad,2,Hitech City,481
2026-03-03 17:00:00.900615,Hyderabad,3,Secunderabad,518
2026-03-03 17:00:00.900615,Hyderabad,4,Kukatpally,517
2026-03-03 18:00:00.900615,Hyderabad,3,Secunderabad,482
2026-03-03 18:00:00.900615,Hyderabad,4,Kukatpally,485
2026-03-03 18:00:00.900615,Hyderabad,1,Gachibowli,488
2026-03-03 18:00:00.900615,Hyderabad,2,Hitech City,492
2026-03-03 19:00:00.900615,Hyderabad,1,Gachibowli,364
2026-03-03 19:00:00.900615,Hyderabad,2,Hitech City,358
2026-03-03 19:00:00.900615,Hyderabad,3,Secunderabad,345
2026-03-03 19:00:00.900615,Hyderabad,4,Kukatpally,342
2026-03-03 20:00:00.900615,Hyderabad,4,Kukatpally,298
2026-03-03 20:00:00.900615,Hyderabad,1,Gachibowli,283
2026-03-03 20:00:00.900615,Hyderabad,2,Hitech City,297
2026-03-03 20:00:00.900615,Hyderabad,3,Secunderabad,284
2026-03-03 21:00:00.900615,Hyderabad,3,Secunderabad,186
2026-03-03 21:00:00.900615,Hyderabad,4,Kukatpally,190
2026-03-03 21:00:00.900615,Hyderabad,1,Gachibowli,180
2026-03-03 21:00:00.900615,Hyderabad,2,Hitech City,220
2026-03-03 22:00:00.900615,Hyderabad,3,Secunderabad,106
2026-03-03 22:00:00.900615,Hyderabad,4,Kukatpally,132
2026-03-03 22:00:00.900615,Hyderabad,1,Gachibowli,122
2026-03-03 22:00:00.900615,Hyderabad,2,Hitech City,104
2026-03-03 23:00:00.900615,Hyderabad,4,Kukatpally,64
2026-03-03 23:00:00.900615,Hyderabad,3,Secunderabad,46
2026-03-03 23:00:00.900615,Hyderabad,2,Hitech City,80
2026-03-03 23:00:00.900615,Hyderabad,1,Gachibowli,56
2026-03-04 00:00:00.900615,Hyderabad,1,Gachibowli,25
2026-03-04 00:00:00.900615,Hyderabad,2,Hitech City,19
2026-03-04 00:00:00.900615,Hyderabad,3,Secunderabad,17
2026-03-04 00:00:00.900615,Hyderabad,4,Kukatpally,47
2026-03-04 01:00:00.900615,Hyderabad,1,Gachibowli,19
2026-03-04 01:00:00.900615,Hyderabad,2,Hitech City,30
2026-03-04 01:00:00.900615,Hyderabad,3,Secunderabad,10
2026-03-04 01:00:00.900615,Hyderabad,4,Kukatpally,28
2026-03-04 02:00:00.900615,Hyderabad,4,Kukatpally,17
2026-03-04 02:00:00.900615,Hyderabad,3,Secunderabad,23
2026-03-04 02:00:00.900615,Hyderabad,2,Hitech City,25
2026-03-04 02:00:00.900615,Hyderabad,1,Gachibowli,26
2026-03-04 03:00:00.900615,Hyderabad,1,Gachibowli,40
2026-03-04 03:00:00.900615,Hyderabad,2,Hitech City,10
2026-03-04 03:00:00.900615,Hyderabad,3,Secunderabad,25
2026-03-04 03:00:00.900615,Hyderabad,4,Kukatpally,10
2026-03-04 04:00:00.900615,Hyderabad,1,Gachibowli,37
2026-03-04 04:00:00.900615,Hyderabad,2,Hitech City,41
2026-03-04 04:00:00.900615,Hyderabad,3,Secunderabad,41
2026-03-04 04:00:00.900615,Hyderabad,4,Kukatpally,40
2026-03-04 05:00:00.900615,Hyderabad,4,Kukatpally,46
2026-03-04 05:00:00.900615,Hyderabad,3,Secunderabad,57
2026-03-04 05:00:00.900615,Hyderabad,2,Hitech City,47
2026-03-04 05:00:00.900615,Hyderabad,1,Gachibowli,43
2026-03-04 06:00:00.900615,Hyderabad,1,Gachibowli,72
2026-03-04 06:00:00.900615,Hyderabad,2,Hitech City,83
2026-03-04 06:00:00.900615,Hyderabad,3,Secunderabad,78
2026-03-04 06:00:00.900615,Hyderabad,4,Kukatpally,97
2026-03-04 07:00:00.900615,Hyderabad,1,Gachibowli,290
2026-03-04 07:00:00.900615,Hyderabad,2,Hitech City,311
2026-03-04 07:00:00.900615,Hyderabad,3,Secunderabad,297
2026-03-04 07:00:00.900615,Hyderabad,4,Kukatpally,289
2026-03-04 08:00:00.900615,Hyderabad,4,Kukatpally,426
2026-03-04 08:00:00.900615,Hyderabad,3,Secunderabad,409
2026-03-04 08:00:00.900615,Hyderabad,1,Gachibowli,432
2026-03-04 08:00:00.900615,Hyderabad,2,Hitech City,414
2026-03-04 09:00:00.900615,Hyderabad,1,Gachibowli,395
2026-03-04 09:00:00.900615,Hyderabad,2,Hitech City,362
2026-03-04 09:00:00.900615,Hyderabad,3,Secunderabad,384
2026-03-04 09:00:00.900615,Hyderabad,4,Kukatpally,374
2026-03-04 10:00:00.900615,Hyderabad,1,Gachibowli,294
2026-03-04 10:00:00.900615,Hyderabad,2,Hitech City,281
2026-03-04 10:00:00.900615,Hyderabad,3,Secunderabad,292
2026-03-04 10:00:00.900615,Hyderabad,4,Kukatpally,276
2026-03-04 11:00:00.900615,Hyderabad,4,Kukatpally,328
2026-03-04 11:00:00.900615,Hyderabad,3,Secunderabad,301
2026-03-04 11:00:00.900615,Hyderabad,2,Hitech City,299
2026-03-04 11:00:00.900615,Hyderabad,1,Gachibowli,328
2026-03-04 12:00:00.900615,Hyderabad,1,Gachibowli,338
2026-03-04 12:00:00.900615,Hyderabad,2,Hitech City,341
2026-03-04 12:00:00.900615,Hyderabad,3,Secunderabad,354
2026-03-04 12:00:00.900615,Hyderabad,4,Kukatpally,324
2026-03-04 13:00:00.900615,Hyderabad,1,Gachibowli,323
2026-03-04 13:00:00.900615,Hyderabad,2,Hitech City,318
2026-03-04 13:00:00.900615,Hyderabad,3,Secunderabad,330
2026-03-04 13:00:00.900615,Hyderabad,4,Kukatpally,333
2026-03-04 14:00:00.900615,Hyderabad,4,Kukatpally,307
2026-03-04 14:00:00.900615,Hyderabad,3,Secunderabad,324
2026-03-04 14:00:00.900615,Hyderabad,2,Hitech City,306
2026-03-04 14:00:00.900615,Hyderabad,1,Gachibowli,321
2026-03-04 15:00:00.900615,Hyderabad,1,Gachibowli,314
2026-03-04 15:00:00.900615,Hyderabad,2,Hitech City,341
2026-03-04 15:00:00.900615,Hyderabad,3,Secunderabad,333
2026-03-04 15:00:00.900615,Hyderabad,4,Kukatpally,349
2026-03-04 16:00:00.900615,Hyderabad,1,Gachibowli,417
2026-03-04 16:00:00.900615,Hyderabad,2,Hitech City,416
2026-03-04 16:00:00.900615,Hyderabad,3,Secunderabad,387
2026-03-04 16:00:00.900615,Hyderabad,4,Kukatpally,406
2026-03-04 17:00:00.900615,Hyderabad,4,Kukatpally,490
2026-03-04 17:00:00.900615,Hyderabad,3,Secunderabad,483
2026-03-04 17:00:00.900615,Hyderabad,1,Gachibowli,510
2026-03-04 17:00:00.900615,Hyderabad,2,Hitech City,493
2026-03-04 18:00:00.900615,Hyderabad,1,Gachibowli,471
2026-03-04 18:00:00.900615,Hyderabad,2,Hitech City,500
2026-03-04 18:00:00.900615,Hyderabad,3,Secunderabad,467
2026-03-04 18:00:00.900615,Hyderabad,4,Kukatpally,496
2026-03-04 19:00:00.900615,Hyderabad,4,Kukatpally,343
2026-03-04 19:00:00.900615,Hyderabad,1,Gachibowli,361
2026-03-04 19:00:00.900615,Hyderabad,2,Hitech City,353
2026-03-04 19:00:00.900615,Hyderabad,3,Secunderabad,369
2026-03-04 20:00:00.900615,Hyderabad,4,Kukatpally,293
2026-03-04 20:00:00.900615,Hyderabad,3,Secunderabad,298
2026-03-04 20:00:00.900615,Hyderabad,2,Hitech City,299
2026-03-04 20:00:00.900615,Hyderabad,1,Gachibowli,268
2026-03-04 21:00:00.900615,Hyderabad,4,Kukatpally,215
2026-03-04 21:00:00.900615,Hyderabad,1,Gachibowli,202
2026-03-04 21:00:00.900615,Hyderabad,2,Hitech City,187
2026-03-04 21:00:00.900615,Hyderabad,3,Secunderabad,208
2026-03-04 22:00:00.900615,Hyderabad,3,Secunderabad,128
2026-03-04 22:00:00.900615,Hyderabad,4,Kukatpally,104
2026-03-04 22:00:00.900615,Hyderabad,1,Gachibowli,129
2026-03-04 22:00:00.900615,Hyderabad,2,Hitech City,120
2026-03-04 23:00:00.900615,Hyderabad,4,Kukatpally,50
2026-03-04 23:00:00.900615,Hyderabad,3,Secunderabad,68
2026-03-04 23:00:00.900615,Hyderabad,2,Hitech City,72
2026-03-04 23:00:00.900615,Hyderabad,1,Gachibowli,71
2026-03-05 00:00:00.900615,Hyderabad,1,Gachibowli,25
2026-03-05 00:00:00.900615,Hyderabad,2,Hitech City,53
2026-03-05 00:00:00.900615,Hyderabad,3,Secunderabad,17
2026-03-05 00:00:00.900615,Hyderabad,4,Kukatpally,24
2026-03-05 01:00:00.900615,Hyderabad,4,Kukatpally,35
2026-03-05 01:00:00.900615,Hyderabad,1,Gachibowli,43
2026-03-05 01:00:00.900615,Hyderabad,2,Hitech City,22
2026-03-05 01:00:00.900615,Hyderabad,3,Secunderabad,16
2026-03-05 02:00:00.900615,Hyderabad,4,Kukatpally,15
2026-03-05 02:00:00.900615,Hyderabad,3,Secunderabad,30
2026-03-05 02:00:00.900615,Hyderabad,1,Gachibowli,22
2026-03-05 02:00:00.900615,Hyderabad,2,Hitech City,38
2026-03-05 03:00:00.900615,Hyderabad,4,Kukatpally,18
2026-03-05 03:00:00.900615,Hyderabad,1,Gachibowli,21
2026-03-05 03:00:00.900615,Hyderabad,2,Hitech City,26
2026-03-05 03:00:00.900615,Hyderabad,3,Secunderabad,36
2026-03-05 04:00:00.900615,Hyderabad,3,Secunderabad,16
2026-03-05 04:00:00.900615,Hyderabad,4,Kukatpally,19
2026-03-05 04:00:00.900615,Hyderabad,1,Gachibowli,43
2026-03-05 04:00:00.900615,Hyderabad,2,Hitech City,19
2026-03-05 05:00:00.900615,Hyderabad,4,Kukatpally,27
2026-03-05 05:00:00.900615,Hyderabad,3,Secunderabad,29
2026-03-05 05:00:00.900615,Hyderabad,1,Gachibowli,32
2026-03-05 05:00:00.900615,Hyderabad,2,Hitech City,60
2026-03-05 06:00:00.900615,Hyderabad,1,Gachibowli,66
2026-03-05 06:00:00.900615,Hyderabad,2,Hitech City,85
2026-03-05 06:00:00.900615,Hyderabad,3,Secunderabad,100
2026-03-05 06:00:00.900615,Hyderabad,4,Kukatpally,79
2026-03-05 07:00:00.900615,Hyderabad,4,Kukatpally,298
2026-03-05 07:00:00.900615,Hyderabad,1,Gachibowli,293
2026-03-05 07:00:00.900615,Hyderabad,2,Hitech City,304
2026-03-05 07:00:00.900615,Hyderabad,3,Secunderabad,314
2026-03-05 08:00:00.900615,Hyderabad,1,Gachibowli,440
2026-03-05 08:00:00.900615,Hyderabad,2,Hitech City,401
2026-03-05 08:00:00.900615,Hyderabad,3,Secunderabad,408
2026-03-05 08:00:00.900615,Hyderabad,4,Kukatpally,417
2026-03-05 09:00:00.900615,Hyderabad,2,Hitech City,376
2026-03-05 09:00:00.900615,Hyderabad,3,Secunderabad,393
2026-03-05 09:00:00.900615,Hyderabad,1,Gachibowli,399
2026-03-05 09:00:00.900615,Hyderabad,4,Kukatpally,375
2026-03-05 10:00:00.900615,Hyderabad,4,Kukatpally,283
2026-03-05 10:00:00.900615,Hyderabad,3,Secunderabad,289
2026-03-05 10:00:00.900615,Hyderabad,2,Hitech City,294
2026-03-05 10:00:00.900615,Hyderabad,1,Gachibowli,294
2026-03-05 11:00:00.900615,Hyderabad,1,Gachibowli,321
2026-03-05 11:00:00.900615,Hyderabad,2,Hitech City,299
2026-03-05 11:00:00.900615,Hyderabad,3,Secunderabad,296
2026-03-05 11:00:00.900615,Hyderabad,4,Kukatpally,308
2026-03-05 12:00:00.900615,Hyderabad,3,Secunderabad,329
2026-03-05 12:00:00.900615,Hyderabad,4,Kukatpally,330
2026-03-05 12:00:00.900615,Hyderabad,1,Gachibowli,327
2026-03-05 12:00:00.900615,Hyderabad,2,Hitech City,347
2026-03-05 13:00:00.900615,Hyderabad,1,Gachibowli,312
2026-03-05 13:00:00.900615,Hyderabad,2,Hitech City,329
2026-03-05 13:00:00.900615,Hyderabad,3,Secunderabad,334
2026-03-05 13:00:00.900615,Hyderabad,4,Kukatpally,300
2026-03-05 14:00:00.900615,Hyderabad,4,Kukatpally,305
2026-03-05 14:00:00.900615,Hyderabad,1,Gachibowli,304
2026-03-05 14:00:00.900615,Hyderabad,2,Hitech City,314
2026-03-05 14:00:00.900615,Hyderabad,3,Secunderabad,319
2026-03-05 15:00:00.900615,Hyderabad,3,Secunderabad,326
2026-03-05 15:00:00.900615,Hyderabad,4,Kukatpally,322
2026-03-05 15:00:00.900615,Hyderabad,1,Gachibowli,338
2026-03-05 15:00:00.900615,Hyderabad,2,Hitech City,327
2026-03-05 16:00:00.900615,Hyderabad,1,Gachibowli,391
2026-03-05 16:00:00.900615,Hyderabad,2,Hitech City,396
2026-03-05 16:00:00.900615,Hyderabad,3,Secunderabad,393
2026-03-05 16:00:00.900615,Hyderabad,4,Kukatpally,390
2026-03-05 17:00:00.900615,Hyderabad,1,Gachibowli,507
2026-03-05 17:00:00.900615,Hyderabad,2,Hitech City,518
2026-03-05 17:00:00.900615,Hyderabad,3,Secunderabad,506
2026-03-05 17:00:00.900615,Hyderabad,4,Kukatpally,502
2026-03-05 18:00:00.900615,Hyderabad,4,Kukatpally,470
2026-03-05 18:00:00.900615,Hyderabad,3,Secunderabad,477
2026-03-05 18:00:00.900615,Hyderabad,2,Hitech City,490
2026-03-05 18:00:00.900615,Hyderabad,1,Gachibowli,480
2026-03-05 19:00:00.900615,Hyderabad,1,Gachibowli,331
2026-03-05 19:00:00.900615,Hyderabad,2,Hitech City,345
2026-03-05 19:00:00.900615,Hyderabad,3,Secunderabad,356
2026-03-05 19:00:00.900615,Hyderabad,4,Kukatpally,345
2026-03-05 20:00:00.900615,Hyderabad,4,Kukatpally,292
2026-03-05 20:00:00.900615,Hyderabad,1,Gachibowli,296
2026-03-05 20:00:00.900615,Hyderabad,2,Hitech City,283
2026-03-05 20:00:00.900615,Hyderabad,3,Secunderabad,286
2026-03-05 21:00:00.900615,Hyderabad,3,Secunderabad,183
2026-03-05 21:00:00.900615,Hyderabad,4,Kukatpally,217
2026-03-05 21:00:00.900615,Hyderabad,1,Gachibowli,184
2026-03-05 21:00:00.900615,Hyderabad,2,Hitech City,200
2026-03-05 22:00:00.900615,Hyderabad,3,Secunderabad,139
2026-03-05 22:00:00.900615,Hyderabad,4,Kukatpally,139
2026-03-05 22:00:00.900615,Hyderabad,1,Gachibowli,125
2026-03-05 22:00:00.900615,Hyderabad,2,Hitech City,135
2026-03-05 23:00:00.900615,Hyderabad,3,Secunderabad,52
2026-03-05 23:00:00.900615,Hyderabad,4,Kukatpally,50
2026-03-05 23:00:00.900615,Hyderabad,1,Gachibowli,50
2026-03-05 23:00:00.900615,Hyderabad,2,Hitech City,79
2026-03-06 00:00:00.900615,Hyderabad,1,Gachibowli,53
2026-03-06 00:00:00.900615,Hyderabad,2,Hitech City,23
2026-03-06 00:00:00.900615,Hyderabad,3,Secunderabad,32
2026-03-06 00:00:00.900615,Hyderabad,4,Kukatpally,32
2026-03-06 01:00:00.900615,Hyderabad,1,Gachibowli,27
2026-03-06 01:00:00.900615,Hyderabad,2,Hitech City,29
2026-03-06 01:00:00.900615,Hyderabad,3,Secunderabad,10
2026-03-06 01:00:00.900615,Hyderabad,4,Kukatpally,26
2026-03-06 02:00:00.900615,Hyderabad,4,Kukatpally,24
2026-03-06 02:00:00.900615,Hyderabad,3,Secunderabad,33
2026-03-06 02:00:00.900615,Hyderabad,1,Gachibowli,31
2026-03-06 02:00:00.900615,Hyderabad,2,Hitech City,10
2026-03-06 03:00:00.900615,Hyderabad,1,Gachibowli,27
2026-03-06 03:00:00.900615,Hyderabad,2,Hitech City,24
2026-03-06 03:00:00.900615,Hyderabad,3,Secunderabad,16
2026-03-06 03:00:00.900615,Hyderabad,4,Kukatpally,27
2026-03-06 04:00:00.900615,Hyderabad,4,Kukatpally,33
2026-03-06 04:00:00.900615,Hyderabad,1,Gachibowli,25
2026-03-06 04:00:00.900615,Hyderabad,2,Hitech City,31
2026-03-06 04:00:00.900615,Hyderabad,3,Secunderabad,44
2026-03-06 05:00:00.900615,Hyderabad,4,Kukatpally,25
2026-03-06 05:00:00.900615,Hyderabad,3,Secunderabad,48
2026-03-06 05:00:00.900615,Hyderabad,1,Gachibowli,54
2026-03-06 05:00:00.900615,Hyderabad,2,Hitech City,37
2026-03-06 06:00:00.900615,Hyderabad,1,Gachibowli,86
2026-03-06 06:00:00.900615,Hyderabad,2,Hitech City,62
2026-03-06 06:00:00.900615,Hyderabad,3,Secunderabad,100
2026-03-06 06:00:00.900615,Hyderabad,4,Kukatpally,81
2026-03-06 07:00:00.900615,Hyderabad,4,Kukatpally,292
